Datum,avg_Ankuenfte_ins_absolut,avg_uebernachtungen_ins_absolut
2015-02-08,696.9285714285714,1462.7857142857142
2015-02-09,696.9285714285714,1462.7857142857142
2015-02-10,696.9285714285714,1462.7857142857142
2015-02-11,696.9285714285714,1462.7857142857142
2015-02-12,696.9285714285714,1462.7857142857142
2015-02-13,696.9285714285714,1462.7857142857142
2015-02-14,696.9285714285714,1462.7857142857142
2015-02-15,696.9285714285714,1462.7857142857142
2015-02-16,696.9285714285714,1462.7857142857142
2015-02-17,696.9285714285714,1462.7857142857142
2015-02-18,696.9285714285714,1462.7857142857142
2015-02-19,696.9285714285714,1462.7857142857142
2015-02-20,696.9285714285714,1462.7857142857142
2015-02-21,696.9285714285714,1462.7857142857142
2015-02-22,696.9285714285714,1462.7857142857142
2015-02-23,696.9285714285714,1462.7857142857142
2015-02-24,696.9285714285714,1462.7857142857142
2015-02-25,696.9285714285714,1462.7857142857142
2015-02-26,696.9285714285714,1462.7857142857142
2015-02-27,696.9285714285714,1462.7857142857142
2015-02-28,696.9285714285714,1462.7857142857142
2015-03-01,749.258064516129,1659.1935483870968
2015-03-02,749.258064516129,1659.1935483870968
2015-03-03,749.258064516129,1659.1935483870968
2015-03-04,749.258064516129,1659.1935483870968
2015-03-05,749.258064516129,1659.1935483870968
2015-03-06,749.258064516129,1659.1935483870968
2015-03-07,749.258064516129,1659.1935483870968
2015-03-08,749.258064516129,1659.1935483870968
2015-03-09,749.258064516129,1659.1935483870968
2015-03-10,749.258064516129,1659.1935483870968
2015-03-11,749.258064516129,1659.1935483870968
2015-03-12,749.258064516129,1659.1935483870968
2015-03-13,749.258064516129,1659.1935483870968
2015-03-14,749.258064516129,1659.1935483870968
2015-03-15,749.258064516129,1659.1935483870968
2015-03-16,749.258064516129,1659.1935483870968
2015-03-17,749.258064516129,1659.1935483870968
2015-03-18,749.258064516129,1659.1935483870968
2015-03-19,749.258064516129,1659.1935483870968
2015-03-20,749.258064516129,1659.1935483870968
2015-03-21,749.258064516129,1659.1935483870968
2015-03-22,749.258064516129,1659.1935483870968
2015-03-23,749.258064516129,1659.1935483870968
2015-03-24,749.258064516129,1659.1935483870968
2015-03-25,749.258064516129,1659.1935483870968
2015-03-26,749.258064516129,1659.1935483870968
2015-03-27,749.258064516129,1659.1935483870968
2015-03-28,749.258064516129,1659.1935483870968
2015-03-29,749.258064516129,1659.1935483870968
2015-03-30,749.258064516129,1659.1935483870968
2015-03-31,749.258064516129,1659.1935483870968
2015-04-01,791.1666666666666,1628.1333333333334
2015-04-02,791.1666666666666,1628.1333333333334
2015-04-03,791.1666666666666,1628.1333333333334
2015-04-04,791.1666666666666,1628.1333333333334
2015-04-05,791.1666666666666,1628.1333333333334
2015-04-06,791.1666666666666,1628.1333333333334
2015-04-07,791.1666666666666,1628.1333333333334
2015-04-08,791.1666666666666,1628.1333333333334
2015-04-09,791.1666666666666,1628.1333333333334
2015-04-10,791.1666666666666,1628.1333333333334
2015-04-11,791.1666666666666,1628.1333333333334
2015-04-12,791.1666666666666,1628.1333333333334
2015-04-13,791.1666666666666,1628.1333333333334
2015-04-14,791.1666666666666,1628.1333333333334
2015-04-15,791.1666666666666,1628.1333333333334
2015-04-16,791.1666666666666,1628.1333333333334
2015-04-17,791.1666666666666,1628.1333333333334
2015-04-18,791.1666666666666,1628.1333333333334
2015-04-19,791.1666666666666,1628.1333333333334
2015-04-20,791.1666666666666,1628.1333333333334
2015-04-21,791.1666666666666,1628.1333333333334
2015-04-22,791.1666666666666,1628.1333333333334
2015-04-23,791.1666666666666,1628.1333333333334
2015-04-24,791.1666666666666,1628.1333333333334
2015-04-25,791.1666666666666,1628.1333333333334
2015-04-26,791.1666666666666,1628.1333333333334
2015-04-27,791.1666666666666,1628.1333333333334
2015-04-28,791.1666666666666,1628.1333333333334
2015-04-29,791.1666666666666,1628.1333333333334
2015-04-30,791.1666666666666,1628.1333333333334
2015-05-01,1050.774193548387,2083.8064516129034
2015-05-02,1050.774193548387,2083.8064516129034
2015-05-03,1050.774193548387,2083.8064516129034
2015-05-04,1050.774193548387,2083.8064516129034
2015-05-05,1050.774193548387,2083.8064516129034
2015-05-06,1050.774193548387,2083.8064516129034
2015-05-07,1050.774193548387,2083.8064516129034
2015-05-08,1050.774193548387,2083.8064516129034
2015-05-09,1050.774193548387,2083.8064516129034
2015-05-10,1050.774193548387,2083.8064516129034
2015-05-11,1050.774193548387,2083.8064516129034
2015-05-12,1050.774193548387,2083.8064516129034
2015-05-13,1050.774193548387,2083.8064516129034
2015-05-14,1050.774193548387,2083.8064516129034
2015-05-15,1050.774193548387,2083.8064516129034
2015-05-16,1050.774193548387,2083.8064516129034
2015-05-17,1050.774193548387,2083.8064516129034
2015-05-18,1050.774193548387,2083.8064516129034
2015-05-19,1050.774193548387,2083.8064516129034
2015-05-20,1050.774193548387,2083.8064516129034
2015-05-21,1050.774193548387,2083.8064516129034
2015-05-22,1050.774193548387,2083.8064516129034
2015-05-23,1050.774193548387,2083.8064516129034
2015-05-24,1050.774193548387,2083.8064516129034
2015-05-25,1050.774193548387,2083.8064516129034
2015-05-26,1050.774193548387,2083.8064516129034
2015-05-27,1050.774193548387,2083.8064516129034
2015-05-28,1050.774193548387,2083.8064516129034
2015-05-29,1050.774193548387,2083.8064516129034
2015-05-30,1050.774193548387,2083.8064516129034
2015-05-31,1050.774193548387,2083.8064516129034
2015-06-01,1185.1666666666667,2369.0
2015-06-02,1185.1666666666667,2369.0
2015-06-03,1185.1666666666667,2369.0
2015-06-04,1185.1666666666667,2369.0
2015-06-05,1185.1666666666667,2369.0
2015-06-06,1185.1666666666667,2369.0
2015-06-07,1185.1666666666667,2369.0
2015-06-08,1185.1666666666667,2369.0
2015-06-09,1185.1666666666667,2369.0
2015-06-10,1185.1666666666667,2369.0
2015-06-11,1185.1666666666667,2369.0
2015-06-12,1185.1666666666667,2369.0
2015-06-13,1185.1666666666667,2369.0
2015-06-14,1185.1666666666667,2369.0
2015-06-15,1185.1666666666667,2369.0
2015-06-16,1185.1666666666667,2369.0
2015-06-17,1185.1666666666667,2369.0
2015-06-18,1185.1666666666667,2369.0
2015-06-19,1185.1666666666667,2369.0
2015-06-20,1185.1666666666667,2369.0
2015-06-21,1185.1666666666667,2369.0
2015-06-22,1185.1666666666667,2369.0
2015-06-23,1185.1666666666667,2369.0
2015-06-24,1185.1666666666667,2369.0
2015-06-25,1185.1666666666667,2369.0
2015-06-26,1185.1666666666667,2369.0
2015-06-27,1185.1666666666667,2369.0
2015-06-28,1185.1666666666667,2369.0
2015-06-29,1185.1666666666667,2369.0
2015-06-30,1185.1666666666667,2369.0
2015-07-01,1323.5483870967741,2536.1935483870966
2015-07-02,1323.5483870967741,2536.1935483870966
2015-07-03,1323.5483870967741,2536.1935483870966
2015-07-04,1323.5483870967741,2536.1935483870966
2015-07-05,1323.5483870967741,2536.1935483870966
2015-07-06,1323.5483870967741,2536.1935483870966
2015-07-07,1323.5483870967741,2536.1935483870966
2015-07-08,1323.5483870967741,2536.1935483870966
2015-07-09,1323.5483870967741,2536.1935483870966
2015-07-10,1323.5483870967741,2536.1935483870966
2015-07-11,1323.5483870967741,2536.1935483870966
2015-07-12,1323.5483870967741,2536.1935483870966
2015-07-13,1323.5483870967741,2536.1935483870966
2015-07-14,1323.5483870967741,2536.1935483870966
2015-07-15,1323.5483870967741,2536.1935483870966
2015-07-16,1323.5483870967741,2536.1935483870966
2015-07-17,1323.5483870967741,2536.1935483870966
2015-07-18,1323.5483870967741,2536.1935483870966
2015-07-19,1323.5483870967741,2536.1935483870966
2015-07-20,1323.5483870967741,2536.1935483870966
2015-07-21,1323.5483870967741,2536.1935483870966
2015-07-22,1323.5483870967741,2536.1935483870966
2015-07-23,1323.5483870967741,2536.1935483870966
2015-07-24,1323.5483870967741,2536.1935483870966
2015-07-25,1323.5483870967741,2536.1935483870966
2015-07-26,1323.5483870967741,2536.1935483870966
2015-07-27,1323.5483870967741,2536.1935483870966
2015-07-28,1323.5483870967741,2536.1935483870966
2015-07-29,1323.5483870967741,2536.1935483870966
2015-07-30,1323.5483870967741,2536.1935483870966
2015-07-31,1323.5483870967741,2536.1935483870966
2015-08-01,1255.9354838709678,2451.9032258064517
2015-08-02,1255.9354838709678,2451.9032258064517
2015-08-03,1255.9354838709678,2451.9032258064517
2015-08-04,1255.9354838709678,2451.9032258064517
2015-08-05,1255.9354838709678,2451.9032258064517
2015-08-06,1255.9354838709678,2451.9032258064517
2015-08-07,1255.9354838709678,2451.9032258064517
2015-08-08,1255.9354838709678,2451.9032258064517
2015-08-09,1255.9354838709678,2451.9032258064517
2015-08-10,1255.9354838709678,2451.9032258064517
2015-08-11,1255.9354838709678,2451.9032258064517
2015-08-12,1255.9354838709678,2451.9032258064517
2015-08-13,1255.9354838709678,2451.9032258064517
2015-08-14,1255.9354838709678,2451.9032258064517
2015-08-15,1255.9354838709678,2451.9032258064517
2015-08-16,1255.9354838709678,2451.9032258064517
2015-08-17,1255.9354838709678,2451.9032258064517
2015-08-18,1255.9354838709678,2451.9032258064517
2015-08-19,1255.9354838709678,2451.9032258064517
2015-08-20,1255.9354838709678,2451.9032258064517
2015-08-21,1255.9354838709678,2451.9032258064517
2015-08-22,1255.9354838709678,2451.9032258064517
2015-08-23,1255.9354838709678,2451.9032258064517
2015-08-24,1255.9354838709678,2451.9032258064517
2015-08-25,1255.9354838709678,2451.9032258064517
2015-08-26,1255.9354838709678,2451.9032258064517
2015-08-27,1255.9354838709678,2451.9032258064517
2015-08-28,1255.9354838709678,2451.9032258064517
2015-08-29,1255.9354838709678,2451.9032258064517
2015-08-30,1255.9354838709678,2451.9032258064517
2015-08-31,1255.9354838709678,2451.9032258064517
2015-09-01,1033.9333333333334,2076.766666666667
2015-09-02,1033.9333333333334,2076.766666666667
2015-09-03,1033.9333333333334,2076.766666666667
2015-09-04,1033.9333333333334,2076.766666666667
2015-09-05,1033.9333333333334,2076.766666666667
2015-09-06,1033.9333333333334,2076.766666666667
2015-09-07,1033.9333333333334,2076.766666666667
2015-09-08,1033.9333333333334,2076.766666666667
2015-09-09,1033.9333333333334,2076.766666666667
2015-09-10,1033.9333333333334,2076.766666666667
2015-09-11,1033.9333333333334,2076.766666666667
2015-09-12,1033.9333333333334,2076.766666666667
2015-09-13,1033.9333333333334,2076.766666666667
2015-09-14,1033.9333333333334,2076.766666666667
2015-09-15,1033.9333333333334,2076.766666666667
2015-09-16,1033.9333333333334,2076.766666666667
2015-09-17,1033.9333333333334,2076.766666666667
2015-09-18,1033.9333333333334,2076.766666666667
2015-09-19,1033.9333333333334,2076.766666666667
2015-09-20,1033.9333333333334,2076.766666666667
2015-09-21,1033.9333333333334,2076.766666666667
2015-09-22,1033.9333333333334,2076.766666666667
2015-09-23,1033.9333333333334,2076.766666666667
2015-09-24,1033.9333333333334,2076.766666666667
2015-09-25,1033.9333333333334,2076.766666666667
2015-09-26,1033.9333333333334,2076.766666666667
2015-09-27,1033.9333333333334,2076.766666666667
2015-09-28,1033.9333333333334,2076.766666666667
2015-09-29,1033.9333333333334,2076.766666666667
2015-09-30,1033.9333333333334,2076.766666666667
2015-10-01,901.4193548387096,1766.5806451612902
2015-10-02,901.4193548387096,1766.5806451612902
2015-10-03,901.4193548387096,1766.5806451612902
2015-10-04,901.4193548387096,1766.5806451612902
2015-10-05,901.4193548387096,1766.5806451612902
2015-10-06,901.4193548387096,1766.5806451612902
2015-10-07,901.4193548387096,1766.5806451612902
2015-10-08,901.4193548387096,1766.5806451612902
2015-10-09,901.4193548387096,1766.5806451612902
2015-10-10,901.4193548387096,1766.5806451612902
2015-10-11,901.4193548387096,1766.5806451612902
2015-10-12,901.4193548387096,1766.5806451612902
2015-10-13,901.4193548387096,1766.5806451612902
2015-10-14,901.4193548387096,1766.5806451612902
2015-10-15,901.4193548387096,1766.5806451612902
2015-10-16,901.4193548387096,1766.5806451612902
2015-10-17,901.4193548387096,1766.5806451612902
2015-10-18,901.4193548387096,1766.5806451612902
2015-10-19,901.4193548387096,1766.5806451612902
2015-10-20,901.4193548387096,1766.5806451612902
2015-10-21,901.4193548387096,1766.5806451612902
2015-10-22,901.4193548387096,1766.5806451612902
2015-10-23,901.4193548387096,1766.5806451612902
2015-10-24,901.4193548387096,1766.5806451612902
2015-10-25,901.4193548387096,1766.5806451612902
2015-10-26,901.4193548387096,1766.5806451612902
2015-10-27,901.4193548387096,1766.5806451612902
2015-10-28,901.4193548387096,1766.5806451612902
2015-10-29,901.4193548387096,1766.5806451612902
2015-10-30,901.4193548387096,1766.5806451612902
2015-10-31,901.4193548387096,1766.5806451612902
2015-11-01,846.1,1624.5333333333333
2015-11-02,846.1,1624.5333333333333
2015-11-03,846.1,1624.5333333333333
2015-11-04,846.1,1624.5333333333333
2015-11-05,846.1,1624.5333333333333
2015-11-06,846.1,1624.5333333333333
2015-11-07,846.1,1624.5333333333333
2015-11-08,846.1,1624.5333333333333
2015-11-09,846.1,1624.5333333333333
2015-11-10,846.1,1624.5333333333333
2015-11-11,846.1,1624.5333333333333
2015-11-12,846.1,1624.5333333333333
2015-11-13,846.1,1624.5333333333333
2015-11-14,846.1,1624.5333333333333
2015-11-15,846.1,1624.5333333333333
2015-11-16,846.1,1624.5333333333333
2015-11-17,846.1,1624.5333333333333
2015-11-18,846.1,1624.5333333333333
2015-11-19,846.1,1624.5333333333333
2015-11-20,846.1,1624.5333333333333
2015-11-21,846.1,1624.5333333333333
2015-11-22,846.1,1624.5333333333333
2015-11-23,846.1,1624.5333333333333
2015-11-24,846.1,1624.5333333333333
2015-11-25,846.1,1624.5333333333333
2015-11-26,846.1,1624.5333333333333
2015-11-27,846.1,1624.5333333333333
2015-11-28,846.1,1624.5333333333333
2015-11-29,846.1,1624.5333333333333
2015-11-30,846.1,1624.5333333333333
2015-12-01,790.6451612903226,1474.5483870967741
2015-12-02,790.6451612903226,1474.5483870967741
2015-12-03,790.6451612903226,1474.5483870967741
2015-12-04,790.6451612903226,1474.5483870967741
2015-12-05,790.6451612903226,1474.5483870967741
2015-12-06,790.6451612903226,1474.5483870967741
2015-12-07,790.6451612903226,1474.5483870967741
2015-12-08,790.6451612903226,1474.5483870967741
2015-12-09,790.6451612903226,1474.5483870967741
2015-12-10,790.6451612903226,1474.5483870967741
2015-12-11,790.6451612903226,1474.5483870967741
2015-12-12,790.6451612903226,1474.5483870967741
2015-12-13,790.6451612903226,1474.5483870967741
2015-12-14,790.6451612903226,1474.5483870967741
2015-12-15,790.6451612903226,1474.5483870967741
2015-12-16,790.6451612903226,1474.5483870967741
2015-12-17,790.6451612903226,1474.5483870967741
2015-12-18,790.6451612903226,1474.5483870967741
2015-12-19,790.6451612903226,1474.5483870967741
2015-12-20,790.6451612903226,1474.5483870967741
2015-12-21,790.6451612903226,1474.5483870967741
2015-12-22,790.6451612903226,1474.5483870967741
2015-12-23,790.6451612903226,1474.5483870967741
2015-12-24,790.6451612903226,1474.5483870967741
2015-12-25,790.6451612903226,1474.5483870967741
2015-12-26,790.6451612903226,1474.5483870967741
2015-12-27,790.6451612903226,1474.5483870967741
2015-12-28,790.6451612903226,1474.5483870967741
2015-12-29,790.6451612903226,1474.5483870967741
2015-12-30,790.6451612903226,1474.5483870967741
2015-12-31,790.6451612903226,1474.5483870967741
2016-01-01,545.3225806451613,1117.6451612903227
2016-01-02,545.3225806451613,1117.6451612903227
2016-01-03,545.3225806451613,1117.6451612903227
2016-01-04,545.3225806451613,1117.6451612903227
2016-01-05,545.3225806451613,1117.6451612903227
2016-01-06,545.3225806451613,1117.6451612903227
2016-01-07,545.3225806451613,1117.6451612903227
2016-01-08,545.3225806451613,1117.6451612903227
2016-01-09,545.3225806451613,1117.6451612903227
2016-01-10,545.3225806451613,1117.6451612903227
2016-01-11,545.3225806451613,1117.6451612903227
2016-01-12,545.3225806451613,1117.6451612903227
2016-01-13,545.3225806451613,1117.6451612903227
2016-01-14,545.3225806451613,1117.6451612903227
2016-01-15,545.3225806451613,1117.6451612903227
2016-01-16,545.3225806451613,1117.6451612903227
2016-01-17,545.3225806451613,1117.6451612903227
2016-01-18,545.3225806451613,1117.6451612903227
2016-01-19,545.3225806451613,1117.6451612903227
2016-01-20,545.3225806451613,1117.6451612903227
2016-01-21,545.3225806451613,1117.6451612903227
2016-01-22,545.3225806451613,1117.6451612903227
2016-01-23,545.3225806451613,1117.6451612903227
2016-01-24,545.3225806451613,1117.6451612903227
2016-01-25,545.3225806451613,1117.6451612903227
2016-01-26,545.3225806451613,1117.6451612903227
2016-01-27,545.3225806451613,1117.6451612903227
2016-01-28,545.3225806451613,1117.6451612903227
2016-01-29,545.3225806451613,1117.6451612903227
2016-01-30,545.3225806451613,1117.6451612903227
2016-01-31,545.3225806451613,1117.6451612903227
2016-02-01,753.8620689655172,1393.3103448275863
2016-02-02,753.8620689655172,1393.3103448275863
2016-02-03,753.8620689655172,1393.3103448275863
2016-02-04,753.8620689655172,1393.3103448275863
2016-02-05,753.8620689655172,1393.3103448275863
2016-02-06,753.8620689655172,1393.3103448275863
2016-02-07,753.8620689655172,1393.3103448275863
2016-02-08,753.8620689655172,1393.3103448275863
2016-02-09,753.8620689655172,1393.3103448275863
2016-02-10,753.8620689655172,1393.3103448275863
2016-02-11,753.8620689655172,1393.3103448275863
2016-02-12,753.8620689655172,1393.3103448275863
2016-02-13,753.8620689655172,1393.3103448275863
2016-02-14,753.8620689655172,1393.3103448275863
2016-02-15,753.8620689655172,1393.3103448275863
2016-02-16,753.8620689655172,1393.3103448275863
2016-02-17,753.8620689655172,1393.3103448275863
2016-02-18,753.8620689655172,1393.3103448275863
2016-02-19,753.8620689655172,1393.3103448275863
2016-02-20,753.8620689655172,1393.3103448275863
2016-02-21,753.8620689655172,1393.3103448275863
2016-02-22,753.8620689655172,1393.3103448275863
2016-02-23,753.8620689655172,1393.3103448275863
2016-02-24,753.8620689655172,1393.3103448275863
2016-02-25,753.8620689655172,1393.3103448275863
2016-02-26,753.8620689655172,1393.3103448275863
2016-02-27,753.8620689655172,1393.3103448275863
2016-02-28,753.8620689655172,1393.3103448275863
2016-02-29,753.8620689655172,1393.3103448275863
2016-03-01,734.3225806451613,1511.1612903225807
2016-03-02,734.3225806451613,1511.1612903225807
2016-03-03,734.3225806451613,1511.1612903225807
2016-03-04,734.3225806451613,1511.1612903225807
2016-03-05,734.3225806451613,1511.1612903225807
2016-03-06,734.3225806451613,1511.1612903225807
2016-03-07,734.3225806451613,1511.1612903225807
2016-03-08,734.3225806451613,1511.1612903225807
2016-03-09,734.3225806451613,1511.1612903225807
2016-03-10,734.3225806451613,1511.1612903225807
2016-03-11,734.3225806451613,1511.1612903225807
2016-03-12,734.3225806451613,1511.1612903225807
2016-03-13,734.3225806451613,1511.1612903225807
2016-03-14,734.3225806451613,1511.1612903225807
2016-03-15,734.3225806451613,1511.1612903225807
2016-03-16,734.3225806451613,1511.1612903225807
2016-03-17,734.3225806451613,1511.1612903225807
2016-03-18,734.3225806451613,1511.1612903225807
2016-03-19,734.3225806451613,1511.1612903225807
2016-03-20,734.3225806451613,1511.1612903225807
2016-03-21,734.3225806451613,1511.1612903225807
2016-03-22,734.3225806451613,1511.1612903225807
2016-03-23,734.3225806451613,1511.1612903225807
2016-03-24,734.3225806451613,1511.1612903225807
2016-03-25,734.3225806451613,1511.1612903225807
2016-03-26,734.3225806451613,1511.1612903225807
2016-03-27,734.3225806451613,1511.1612903225807
2016-03-28,734.3225806451613,1511.1612903225807
2016-03-29,734.3225806451613,1511.1612903225807
2016-03-30,734.3225806451613,1511.1612903225807
2016-03-31,734.3225806451613,1511.1612903225807
2016-04-01,842.5666666666667,1625.5
2016-04-02,842.5666666666667,1625.5
2016-04-03,842.5666666666667,1625.5
2016-04-04,842.5666666666667,1625.5
2016-04-05,842.5666666666667,1625.5
2016-04-06,842.5666666666667,1625.5
2016-04-07,842.5666666666667,1625.5
2016-04-08,842.5666666666667,1625.5
2016-04-09,842.5666666666667,1625.5
2016-04-10,842.5666666666667,1625.5
2016-04-11,842.5666666666667,1625.5
2016-04-12,842.5666666666667,1625.5
2016-04-13,842.5666666666667,1625.5
2016-04-14,842.5666666666667,1625.5
2016-04-15,842.5666666666667,1625.5
2016-04-16,842.5666666666667,1625.5
2016-04-17,842.5666666666667,1625.5
2016-04-18,842.5666666666667,1625.5
2016-04-19,842.5666666666667,1625.5
2016-04-20,842.5666666666667,1625.5
2016-04-21,842.5666666666667,1625.5
2016-04-22,842.5666666666667,1625.5
2016-04-23,842.5666666666667,1625.5
2016-04-24,842.5666666666667,1625.5
2016-04-25,842.5666666666667,1625.5
2016-04-26,842.5666666666667,1625.5
2016-04-27,842.5666666666667,1625.5
2016-04-28,842.5666666666667,1625.5
2016-04-29,842.5666666666667,1625.5
2016-04-30,842.5666666666667,1625.5
2016-05-01,1037.5483870967741,1947.0
2016-05-02,1037.5483870967741,1947.0
2016-05-03,1037.5483870967741,1947.0
2016-05-04,1037.5483870967741,1947.0
2016-05-05,1037.5483870967741,1947.0
2016-05-06,1037.5483870967741,1947.0
2016-05-07,1037.5483870967741,1947.0
2016-05-08,1037.5483870967741,1947.0
2016-05-09,1037.5483870967741,1947.0
2016-05-10,1037.5483870967741,1947.0
2016-05-11,1037.5483870967741,1947.0
2016-05-12,1037.5483870967741,1947.0
2016-05-13,1037.5483870967741,1947.0
2016-05-14,1037.5483870967741,1947.0
2016-05-15,1037.5483870967741,1947.0
2016-05-16,1037.5483870967741,1947.0
2016-05-17,1037.5483870967741,1947.0
2016-05-18,1037.5483870967741,1947.0
2016-05-19,1037.5483870967741,1947.0
2016-05-20,1037.5483870967741,1947.0
2016-05-21,1037.5483870967741,1947.0
2016-05-22,1037.5483870967741,1947.0
2016-05-23,1037.5483870967741,1947.0
2016-05-24,1037.5483870967741,1947.0
2016-05-25,1037.5483870967741,1947.0
2016-05-26,1037.5483870967741,1947.0
2016-05-27,1037.5483870967741,1947.0
2016-05-28,1037.5483870967741,1947.0
2016-05-29,1037.5483870967741,1947.0
2016-05-30,1037.5483870967741,1947.0
2016-05-31,1037.5483870967741,1947.0
2016-06-01,1181.6333333333334,2274.4333333333334
2016-06-02,1181.6333333333334,2274.4333333333334
2016-06-03,1181.6333333333334,2274.4333333333334
2016-06-04,1181.6333333333334,2274.4333333333334
2016-06-05,1181.6333333333334,2274.4333333333334
2016-06-06,1181.6333333333334,2274.4333333333334
2016-06-07,1181.6333333333334,2274.4333333333334
2016-06-08,1181.6333333333334,2274.4333333333334
2016-06-09,1181.6333333333334,2274.4333333333334
2016-06-10,1181.6333333333334,2274.4333333333334
2016-06-11,1181.6333333333334,2274.4333333333334
2016-06-12,1181.6333333333334,2274.4333333333334
2016-06-13,1181.6333333333334,2274.4333333333334
2016-06-14,1181.6333333333334,2274.4333333333334
2016-06-15,1181.6333333333334,2274.4333333333334
2016-06-16,1181.6333333333334,2274.4333333333334
2016-06-17,1181.6333333333334,2274.4333333333334
2016-06-18,1181.6333333333334,2274.4333333333334
2016-06-19,1181.6333333333334,2274.4333333333334
2016-06-20,1181.6333333333334,2274.4333333333334
2016-06-21,1181.6333333333334,2274.4333333333334
2016-06-22,1181.6333333333334,2274.4333333333334
2016-06-23,1181.6333333333334,2274.4333333333334
2016-06-24,1181.6333333333334,2274.4333333333334
2016-06-25,1181.6333333333334,2274.4333333333334
2016-06-26,1181.6333333333334,2274.4333333333334
2016-06-27,1181.6333333333334,2274.4333333333334
2016-06-28,1181.6333333333334,2274.4333333333334
2016-06-29,1181.6333333333334,2274.4333333333334
2016-06-30,1181.6333333333334,2274.4333333333334
2016-07-01,1467.4516129032259,2577.1935483870966
2016-07-02,1467.4516129032259,2577.1935483870966
2016-07-03,1467.4516129032259,2577.1935483870966
2016-07-04,1467.4516129032259,2577.1935483870966
2016-07-05,1467.4516129032259,2577.1935483870966
2016-07-06,1467.4516129032259,2577.1935483870966
2016-07-07,1467.4516129032259,2577.1935483870966
2016-07-08,1467.4516129032259,2577.1935483870966
2016-07-09,1467.4516129032259,2577.1935483870966
2016-07-10,1467.4516129032259,2577.1935483870966
2016-07-11,1467.4516129032259,2577.1935483870966
2016-07-12,1467.4516129032259,2577.1935483870966
2016-07-13,1467.4516129032259,2577.1935483870966
2016-07-14,1467.4516129032259,2577.1935483870966
2016-07-15,1467.4516129032259,2577.1935483870966
2016-07-16,1467.4516129032259,2577.1935483870966
2016-07-17,1467.4516129032259,2577.1935483870966
2016-07-18,1467.4516129032259,2577.1935483870966
2016-07-19,1467.4516129032259,2577.1935483870966
2016-07-20,1467.4516129032259,2577.1935483870966
2016-07-21,1467.4516129032259,2577.1935483870966
2016-07-22,1467.4516129032259,2577.1935483870966
2016-07-23,1467.4516129032259,2577.1935483870966
2016-07-24,1467.4516129032259,2577.1935483870966
2016-07-25,1467.4516129032259,2577.1935483870966
2016-07-26,1467.4516129032259,2577.1935483870966
2016-07-27,1467.4516129032259,2577.1935483870966
2016-07-28,1467.4516129032259,2577.1935483870966
2016-07-29,1467.4516129032259,2577.1935483870966
2016-07-30,1467.4516129032259,2577.1935483870966
2016-07-31,1467.4516129032259,2577.1935483870966
2016-08-01,1267.5806451612902,2438.9032258064517
2016-08-02,1267.5806451612902,2438.9032258064517
2016-08-03,1267.5806451612902,2438.9032258064517
2016-08-04,1267.5806451612902,2438.9032258064517
2016-08-05,1267.5806451612902,2438.9032258064517
2016-08-06,1267.5806451612902,2438.9032258064517
2016-08-07,1267.5806451612902,2438.9032258064517
2016-08-08,1267.5806451612902,2438.9032258064517
2016-08-09,1267.5806451612902,2438.9032258064517
2016-08-10,1267.5806451612902,2438.9032258064517
2016-08-11,1267.5806451612902,2438.9032258064517
2016-08-12,1267.5806451612902,2438.9032258064517
2016-08-13,1267.5806451612902,2438.9032258064517
2016-08-14,1267.5806451612902,2438.9032258064517
2016-08-15,1267.5806451612902,2438.9032258064517
2016-08-16,1267.5806451612902,2438.9032258064517
2016-08-17,1267.5806451612902,2438.9032258064517
2016-08-18,1267.5806451612902,2438.9032258064517
2016-08-19,1267.5806451612902,2438.9032258064517
2016-08-20,1267.5806451612902,2438.9032258064517
2016-08-21,1267.5806451612902,2438.9032258064517
2016-08-22,1267.5806451612902,2438.9032258064517
2016-08-23,1267.5806451612902,2438.9032258064517
2016-08-24,1267.5806451612902,2438.9032258064517
2016-08-25,1267.5806451612902,2438.9032258064517
